investmentCapacity,has_questionnaire,total_transactions,buy_count,sell_count,buy_ratio,avg_transaction_value,log_avg_value,total_invested,total_sold,sell_to_buy_value_ratio,unique_stocks_traded,unique_sectors_traded,digital_ratio,investment_period_days,avg_days_between_transactions,customerType_Legal Entity,customerType_Mass,customerType_Premium,customerType_Professional,preferred_channel_Internet Banking,preferred_channel_Phone Banking,dominant_sector_Communication Services,dominant_sector_Consumer Cyclical,dominant_sector_Consumer Defensive,dominant_sector_Energy,dominant_sector_Financial Services,dominant_sector_Healthcare,dominant_sector_Industrials,dominant_sector_Real Estate,dominant_sector_Technology,dominant_sector_Unknown,dominant_sector_Utilities
0,1,2,1,1,0.5,1000.125,6.908879646643847,876.75,1123.5,1.2799772144688124,1,1,0.0,1254,1254.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,2,2,0,1.0,19404.5,9.873311810026067,38809.0,0.0,0.0,2,2,0.0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,8.475000000000001,2.24865675096849,9.72,7.23,0.6744402985074627,1,1,1.0,1176,1176.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,22,12,10,0.5454545454545454,5110.821272727273,8.53931103314713,46889.92,65548.148,1.3978857313953321,9,5,0.0,1198,57.04761904761905,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,6,3,3,0.5,150.91833333333332,5.023343095757526,437.56,467.95,1.0670147756293322,3,3,1.0,751,150.2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,6,2,4,0.3333333333333333,270.91775,5.605499630861129,876.838,748.6685,0.852854968684427,2,1,1.0,1413,282.6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,13621.75,9.51949646828005,11500.0,15743.5,1.368880966872446,1,1,0.0,244,244.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,2,1,1,0.5,1820.0,7.507141079727608,1820.0,1820.0,0.99945085118067,1,1,1.0,1182,1182.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,9,8,1,0.8888888888888888,982.7162222222222,6.891337463408682,8843.25,1.196,0.00013522910365491704,5,4,1.0,722,90.25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,4,2,2,0.5,900.6500000000001,6.804226418153281,1593.3,2009.3000000000002,1.2603023270400804,2,1,1.0,128,42.666666666666664,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,6.463,2.0099574781492504,6.48,6.446,0.8617647058823529,1,1,0.0,1717,1717.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,35.31,3.5920931854262443,33.720000000000006,36.9,1.0627880184331795,1,1,0.0,1703,1703.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,1190.7,7.08313613809676,1262.52,1118.88,0.8855261491705712,1,1,0.0,318,318.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,3,2,1,0.6666666666666666,487.34999999999997,6.191032361893486,1118.4,343.65,0.3069948186528497,1,1,0.0,864,432.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,13,7,6,0.5384615384615384,2558.5,7.847567205897638,17761.4,15499.1,0.872579155969914,4,3,0.0,1211,100.91666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,2,1,1,0.5,1217.8804,7.105688011460309,1959.7508,476.0100000000001,0.242769249412011,1,1,1.0,1336,1336.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,1,1,0.5,1134.76,7.035057309355318,1028.72,1240.8,1.2049877636639086,1,1,1.0,1070,1070.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,8,5,3,0.625,749.05,6.620139870974899,3139.9,2852.5,0.9081791843102295,4,4,1.0,1652,236.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,36.234,3.617222322349705,41.646,30.822000000000003,0.722740702527787,1,1,0.0,953,953.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,18,9,9,0.5,1564.0947222222221,7.3557016265242785,13561.26,14592.445,1.0759596851852125,2,2,1.0,791,46.529411764705884,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,160,111,49,0.69375,3150.20663125,8.055540716011553,266134.467,237898.59399999998,0.89390037593148,7,4,0.0,1779,11.18867924528302,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,7,5,2,0.7142857142857143,3160.214285714286,8.058711500400163,17379.9,4741.6,0.2728052057143186,3,2,1.0,1520,253.33333333333334,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,6527.15,8.78387887432113,6955.549999999999,6098.75,0.8766917509397619,1,1,0.0,170,170.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,59,47,12,0.7966101694915254,208.21054237288132,5.343341124672868,7929.1939999999995,4355.228,0.5491956438896703,18,7,1.0,1658,28.586206896551722,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,9,6,3,0.6666666666666666,726.7111111111111,6.589904144043827,3903.6,2636.8,0.6753060492752139,4,3,1.0,1750,218.75,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,47,29,18,0.6170212765957447,1081.2851063829787,6.9868299241262894,27775.4,23045.0,0.8296611511930991,5,4,0.0,1057,22.97826086956522,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,4,2,2,0.5,285.77500000000003,5.658697936167331,591.8000000000001,551.3,0.9299932523616732,2,1,0.0,1353,451.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,23,16,7,0.6956521739130435,171.55091565217393,5.150692356120335,2200.8797,1744.79136,0.7924099395620933,6,3,0.0,469,21.318181818181817,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,102,57,45,0.5588235294117647,1044.124637254902,6.951891427387183,57863.026,48637.687,0.8405513816131632,23,8,1.0,1730,17.128712871287128,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,30,18,12,0.6,2265.2549999999997,7.725883968354547,37641.9,30315.75,0.8053510755016218,4,4,0.9666666666666667,584,20.137931034482758,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1.0,7075.0,8.864464055279676,7075.0,0.0,0.0,1,1,1.0,0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,5,5,0,1.0,23.874000000000002,3.2138230812315496,119.37,0.0,0.0,4,3,1.0,717,179.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,1,1,0.5,1139.1599999999999,7.038923882417471,1028.72,1249.6,1.2135337761721632,1,1,0.0,1233,1233.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,2,1,1,0.5,562.25,6.333723579312354,584.5,540.0,0.9222886421861657,1,1,0.0,374,374.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,2,2,0,1.0,1155.0,7.052721049232323,2310.0,0.0,0.0,2,2,0.5,167,167.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,2,2,0.5,497.93000000000006,6.212465805350158,1006.82,984.9000000000001,0.9772578436625589,2,2,1.0,419,139.66666666666666,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,3,1,2,0.3333333333333333,23963.333333333332,10.084321892860595,29225.0,42665.0,1.4598302880996372,1,1,1.0,1690,845.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,13.395,2.6668809240641393,13.26,13.53,0.9488078541374474,1,1,1.0,163,163.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,4,2,2,0.5,191.31225,5.259120353113915,419.24,346.009,0.82336046068913,2,2,0.0,323,107.66666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,6,3,3,0.5,5789.381666666667,8.663953486644385,14251.6,20484.690000000002,1.4372598683748932,3,3,0.0,1527,305.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,11,6,5,0.5454545454545454,1383.7181818181818,7.233251919085175,7680.0,7540.9,0.981760187475589,4,2,1.0,924,92.4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,1,2,1,1,0.5,8.5875,2.260460166693375,9.72,7.455,0.6954291044776119,1,1,0.0,1311,1311.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,16,11,5,0.6875,2890.55625,7.969550130979866,31661.9,14587.0,0.46069690394752216,2,2,0.9375,808,53.86666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,2,1,1,0.5,182.25,5.2108513407667605,226.5,138.0,0.6065934065934065,1,1,0.0,1694,1694.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,2,0,1.0,7160.0,8.87640491500694,14320.0,0.0,0.0,1,1,0.5,34,34.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,4,2,2,0.5,2035.9999999999684,7.61923341622679,1260.9999999998738,6883.0,5.454041204437947,1,1,1.0,1451,483.6666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,5,2,3,0.4,676.1800000000001,6.517937116450151,1670.9,1710.0,1.0227884442849453,2,2,0.0,41,10.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,19,10,9,0.5263157894736842,671.0394736842105,6.510317079399492,6030.599999999999,6719.15,1.1139913124212482,8,6,1.0,1092,60.666666666666664,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,308.70000000000005,5.735604086979158,324.0,293.40000000000003,0.9027692307692309,1,1,1.0,1457,1457.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,54,35,19,0.6481481481481481,883.6341111111111,6.785174125747869,25385.922,22330.32,0.8795993464666572,13,6,1.0,1697,32.0188679245283,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1,3,2,1,0.6666666666666666,201.5666666666667,5.3110690504732,304.1,300.6,0.9852507374631269,1,1,1.0,703,351.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,14,14,0,1.0,304.90000000000003,5.7232582511568575,4268.6,0.0,0.0,10,6,1.0,1200,92.3076923076923,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,2,0,1.0,4548.575,8.422789100988922,9097.15,0.0,0.0,1,1,0.0,52,52.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,2,0,1.0,1635.266,7.400172095633138,3270.532,0.0,0.0,1,1,1.0,2,2.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,28,14,14,0.5,3771.085714285714,8.23538336732489,52323.09999999999,53267.3,1.018026110339213,5,3,0.9642857142857143,113,4.185185185185185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,2,0,1.0,604.05,6.405311099244061,1208.1,0.0,0.0,1,1,0.0,41,41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,9,5,4,0.5555555555555556,609.088888888889,6.4136046660412855,2972.4,2509.4,0.8439496872267438,4,3,0.0,1379,172.375,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,29,16,13,0.5517241379310345,2217.1760482758623,7.704440537292428,37375.4208,26922.6846,0.7203120048348771,6,3,0.0,1695,60.535714285714285,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1.0,4638.0,8.442254104751743,4638.0,0.0,0.0,1,1,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,11,5,6,0.45454545454545453,571.7171818181819,6.350392020378417,2732.948,3555.941,1.3006615341623176,5,4,1.0,1673,167.3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,4,2,2,0.5,1009.595,6.918294545289662,1755.6000000000001,2282.78,1.2995445747466696,2,2,0.0,1478,492.6666666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,24,9,15,0.375,13977.6,9.545282867711634,172659.40000000002,162803.0,0.9429087387727584,2,2,1.0,1504,65.3913043478261,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,554.4825000000001,6.319837105433135,534.6,574.365,1.0723767737117251,1,1,1.0,1604,1604.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,9,6,3,0.6666666666666666,386.0008622222223,5.958426920991698,1582.8364000000001,1891.17136,1.1940446374385636,2,1,0.1111111111111111,1765,220.625,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,1421.55,7.260206314767647,1262.52,1580.58,1.250933898948968,1,1,0.0,1284,1284.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,1130.8869,7.031641342110849,1079.892,1181.8818,1.0934319062404014,1,1,0.0,21,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,4,2,2,0.5,3754.1,8.230870195002087,6484.0,8532.4,1.3157131842713954,2,2,1.0,1470,490.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,1162.3365,7.0590474485876955,1078.92,1245.753,1.1535604489221423,1,1,0.0,1767,1739.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,75,41,34,0.5466666666666666,3518.0543666666667,8.165947586667054,138981.291,124872.7865,0.8984798394206929,18,9,0.9733333333333334,1772,23.945945945945947,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,19,12,7,0.631578947368421,2374.5789473684213,7.772996454075337,21626.399999999998,23490.6,1.086149976418802,7,5,1.0,1620,90.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,2,1,1,0.5,10782.255000000001,9.285749746937798,10798.92,10765.59,0.9968212727501685,1,1,0.0,1478,1478.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,10,9,1,0.9,120.545,4.8002845645807986,905.45,300.0,0.33096144299189145,6,4,0.0,439,48.77777777777778,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,4,2,2,0.5,2110.375,7.655094673000509,4469.58,3971.92,0.8884574261057849,2,2,1.0,1428,476.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,5,3,2,0.6,409.84,6.018203844297603,1173.0500000000002,876.15,0.746262935990801,3,3,1.0,353,88.25,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1.0,12163.2,9.40625249062197,12163.2,0.0,0.0,1,1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,15,12,3,0.8,1908.8746666666668,7.554792899341371,18990.39,9642.73,0.5077421926462465,4,3,1.0,1198,85.57142857142857,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,30,19,11,0.6333333333333333,1249.9466666666667,7.1316558769975,23197.875,14300.525,0.6164318312849222,11,5,1.0,1660,57.241379310344826,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,92,50,42,0.5434782608695652,512.730347826087,6.241698512672159,26457.25,20713.942,0.7828916122570464,21,7,0.9891304347826086,1770,19.45054945054945,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,9,7,2,0.7777777777777778,914.6822222222222,6.81966938551245,5780.14,2452.0,0.4241377998111099,5,3,0.0,1514,189.25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,107,95,12,0.8878504672897196,1310.2212261682243,7.178714215651415,97107.1212,43086.549999999996,0.4436966699341311,20,8,1.0,1787,16.858490566037737,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,5488.5,8.610592455674787,8337.0,2639.9999999999995,0.31662269129287596,1,1,0.0,1042,1042.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,2,1,1,0.5,837.0,6.731018100482083,280.8,1393.2,4.943931866572036,1,1,0.0,1414,1414.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,3,2,1,0.6666666666666666,10.328333333333333,2.427306962130492,19.225,11.76,0.5814585908529047,2,2,1.0,1423,711.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,4,2,2,0.5,904.33,6.808299518118574,1663.2,1954.1200000000001,1.1742098305492128,2,2,0.0,1302,434.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,4,2,2,0.5,9.413,2.343055025547759,23.677999999999997,13.974,0.5662533430585948,2,2,1.0,1302,434.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,27,18,9,0.6666666666666666,8097.538518518519,8.999438894568584,120438.08,98195.45999999999,0.8153122723953055,11,6,1.0,1756,67.53846153846153,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,1015.5,6.9241206330684015,631.0,1400.0,2.2151898734177213,1,1,1.0,1661,1661.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,2,2,0.5,1397.4250000000002,7.24310188231584,2915.3,2674.4,0.9170524294482735,2,2,1.0,792,264.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,48,36,12,0.75,1698.3546875,7.4380038623914295,47692.85,33828.175,0.7092775064290261,8,6,1.0,954,20.29787234042553,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1.0,2887.5,7.9684926152213205,2887.5,0.0,0.0,1,1,0.0,0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,4,2,2,0.5,1387.4165,7.2359191681002475,2778.24,2771.426,0.9971884400051814,2,2,0.0,639,213.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,5,2,3,0.4,1795.1,7.493372926599416,4368.0,4607.5,1.0545891508354315,2,2,0.0,1534,383.5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,697.9725000000001,6.549611399542872,651.24,744.705,1.1417653011161537,1,1,0.0,1781,1739.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1.0,190.97,5.257339109819479,190.97,0.0,0.0,1,1,1.0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1.0,1472.94,7.2956943663576945,1472.94,0.0,0.0,1,1,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,100,57,43,0.57,3765.2855,8.233844516221529,191513.63,185014.92,0.9660615484049444,7,5,0.0,1781,17.98989898989899,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,14,10,4,0.7142857142857143,23369.071428571428,10.059211483949774,202799.0,124368.0,0.6132544378698225,8,7,0.0,457,35.15384615384615,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,27,18,9,0.6666666666666666,6646.759259259259,8.802035123373468,106016.5,73446.0,0.6927724196476996,3,3,0.0,1729,66.5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,316,198,118,0.6265822784810127,3018.4725784810125,8.012837452229988,477744.2848,476093.05,0.9965415989386651,17,9,1.0,1659,5.266666666666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,12,6,6,0.5,314.9393333333333,5.75555021203343,2134.7502,1644.5218,0.7699972590427476,4,2,1.0,1658,150.72727272727272,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,14,8,6,0.5714285714285714,1111.2792857142856,7.014166599493968,9115.31,6442.6,0.7067113777394582,8,5,0.0,1716,132.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,6,5,1,0.8333333333333334,581.098,6.36663881843602,3483.0,3.588,0.0010298507462686568,2,2,1.0,407,81.4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,68,42,26,0.6176470588235294,3213.3068338235294,8.075367009638489,110926.9213,107577.9434,0.9698004085829741,11,4,1.0,729,10.880597014925373,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1,4,2,2,0.5,21.847250000000003,3.128830759988149,58.980000000000004,28.409,0.47364121373791257,2,2,0.0,1107,369.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,13.95,2.7047112998366956,12.96,14.94,1.0702005730659025,1,1,1.0,1785,1739.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,135,85,50,0.6296296296296297,5673.125167407407,8.643671674943496,387332.448,378539.4496,0.9772960521602049,7,6,0.7481481481481481,1702,12.701492537313433,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,91,57,34,0.6263736263736264,3561.876342857142,8.178323459097633,205588.79309999992,118541.9541,0.5765945493331986,30,12,1.0,1198,13.311111111111112,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,5,4,1,0.8,2094.92,7.647747876773587,7114.6,3360.0,0.47220192253639887,2,2,1.0,453,113.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,4,2,2,0.5,7195.3525,8.881329579418198,10702.53,18078.88,1.689057722078604,2,2,1.0,1578,526.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,74,39,35,0.527027027027027,10243.30054054054,9.234476785090987,659683.6860000001,98320.554,0.1490417408294968,19,9,1.0,1519,20.80821917808219,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1,57,47,10,0.8245614035087719,3585.50900877193,8.184934587419441,176394.11789999998,27979.8956,0.1586205782399378,23,10,1.0,1536,27.428571428571427,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,3322.2,8.108683453121849,2938.0,3706.4,1.2611092208234094,1,1,0.0,930,930.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1.0,1830.0,7.5126175446745105,1830.0,0.0,0.0,1,1,1.0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1.0,3408.0,8.134174272137903,3408.0,0.0,0.0,1,1,1.0,0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,87,54,33,0.6206896551724138,1452.6190344827587,7.28181161171469,72007.86,54369.996,0.755045920738087,17,10,0.0,1792,20.848837209302324,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,2,2,0,1.0,301.9,5.713402718033191,603.8,0.0,0.0,2,2,1.0,10,10.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,865.6,6.764577509305809,852.0,879.2,1.030715123094959,1,1,1.0,1101,1101.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,1,17,13,4,0.7647058823529411,7931.482352941177,8.978721298802014,72271.8,62563.4,0.8656562358176243,2,1,1.0,373,23.3125,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,1,6,3,3,0.5,1442.6066666666666,7.274899890842389,4238.84,4416.8,1.0417374240537378,3,3,0.0,462,92.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,3,2,1,0.6666666666666666,2171.2166666666667,7.683503430529265,4553.65,1960.0,0.4303294435357273,2,2,1.0,398,199.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,4,2,2,0.5,103.28999999999999,4.6471754801331215,133.32,279.84,2.083382966051221,2,1,0.0,1599,533.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,1,1,0.5,1536.0,7.337587743538596,1392.0,1680.0,1.2060301507537687,1,1,1.0,359,359.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,7,5,2,0.7142857142857143,7469.285714285715,8.918688525626438,41629.0,10656.0,0.2559692529425895,3,2,1.0,1448,241.33333333333334,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,4,2,2,0.5,11.9475,2.5609027193159095,12.120000000000001,35.67,2.71875,2,1,0.0,1326,442.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,4,2,2,0.5,100.80375,4.6230469403731265,255.882,147.333,0.5735434946784905,2,2,0.0,1533,511.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,1,1,0.5,540.2775,6.293932086340089,507.99,572.565,1.1249042220868781,1,1,0.0,1311,1311.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,7,7,0,1.0,439.91857142857145,6.08886021311112,3079.4300000000003,0.0,0.0,6,5,1.0,2,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,912.0,6.816735880594968,972.0,852.0,0.8756423432682425,1,1,0.0,1416,1416.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,92,49,43,0.532608695652174,3613.9625326086957,8.192836770115557,165282.38,167202.173,1.0116091103654827,13,6,0.0,1767,19.417582417582416,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,2,1,1,0.5,353.0,5.869296913133774,416.0,290.0,0.6954436450839329,1,1,0.0,1241,1241.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,26,14,12,0.5384615384615384,10783.224903846152,9.285839688261598,152908.8,127455.0475,0.8335309280373135,4,4,1.0,1778,71.12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,697.55,6.549006758096496,742.0,653.1,0.8790040376850606,1,1,1.0,219,219.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,1,2,0.3333333333333333,20931.666666666668,9.949066216147292,31950.0,30845.0,0.965384495007981,1,1,0.0,1162,581.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,47.25,3.876395827784995,22.5,72.0,3.0638297872340425,1,1,0.0,570,570.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,3,2,1,0.6666666666666666,438.8,6.086320078120661,716.4,600.0,0.8363534987454698,1,1,1.0,1238,619.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,4.8149999999999995,1.7604407859706277,5.574,4.056,0.6169759659263767,1,1,0.0,1511,1511.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,242,176,66,0.7272727272727273,5885.128921487603,8.680353831626537,799623.694,624577.505,0.7810883151640137,21,9,1.0,1792,7.435684647302905,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
